number of voters,,number of lines,,"2002 Irish Elections, dublin north",,,,,,,,
43942,,19297,,,,,,,,,,
,,,,,,,,,,,,
,Fianna Fáil ,,,,,,,,,,,
1,10,0,0,11,0,9,0,0,0,0,12,0
1,10,0,0,0,0,9,12,0,11,0,0,0
1,10,0,12,0,0,9,0,0,11,0,0,0
1,10,0,0,11,0,9,0,0,0,0,12,0
1,10,0,12,0,0,9,0,0,11,0,0,0
1,10,0,0,0,0,9,11,0,12,0,0,0
1,10,0,0,12,0,9,11,0,0,0,0,0
1,10,0,0,0,0,9,11,0,12,0,0,0
1,10,0,12,0,0,9,11,0,0,0,0,0
1,0,10,12,11,0,9,0,0,0,0,0,0
1,0,10,12,0,0,9,0,0,0,0,11,0
1,0,10,12,0,0,9,0,0,0,0,11,0
1,0,10,12,11,0,9,0,0,0,0,0,0
1,0,10,12,11,0,9,0,0,0,0,0,0
1,0,10,12,11,0,9,0,0,0,0,0,0
1,0,10,11,0,0,9,0,0,0,0,12,0
1,0,10,12,11,0,9,0,0,0,0,0,0
11,0,0,10,12,0,9,0,0,0,0,11,0
7,0,0,10,11,0,9,0,0,0,0,12,0
3,0,0,10,0,0,9,12,0,11,0,0,0
3,0,0,10,12,0,9,0,0,0,0,11,0
2,0,0,10,11,0,9,0,0,0,0,12,0
2,0,0,10,11,0,9,0,0,0,0,12,0
2,12,0,10,0,0,9,11,0,0,0,0,0
2,0,0,10,0,0,9,11,0,12,0,0,0
2,0,0,10,11,0,9,12,0,0,0,0,0
2,0,0,10,12,0,9,0,11,0,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,0,0,9,11,0,12,0,0,0
1,0,0,10,11,12,9,0,0,0,0,0,0
1,0,0,10,0,0,9,12,0,0,0,11,0
1,12,0,10,0,0,9,0,0,0,0,11,0
1,0,0,10,0,0,9,0,0,0,12,11,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,12,0,10,0,0,9,11,0,0,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,12,0,10,11,0,9,0,0,0,0,0,0
1,11,0,10,0,0,9,0,0,12,0,0,0
1,0,0,10,0,0,9,11,0,12,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,12,0,10,0,0,9,0,0,11,0,0,0
1,11,0,10,0,0,9,0,0,0,0,12,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,12,0,10,0,0,9,0,0,11,0,0,0
1,0,0,10,11,0,9,0,12,0,0,0,0
1,11,0,10,12,0,9,0,0,0,0,0,0
1,0,0,10,12,0,9,0,11,0,0,0,0
1,11,0,10,0,0,9,0,0,12,0,0,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,0,0,9,12,0,11,0,0,0
1,12,0,10,0,0,9,11,0,0,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,0,11,9,0,0,0,0,12,0
1,0,0,10,12,0,9,0,11,0,0,0,0
1,12,0,10,0,0,9,0,0,11,0,0,0
1,0,0,10,0,0,9,0,0,0,12,11,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,11,0,9,0,12,0,0,0,0
1,0,0,10,11,0,9,0,0,12,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,11,0,9,0,12,0,0,0,0
1,0,0,10,12,0,9,0,0,11,0,0,0
1,0,0,10,0,0,9,0,12,0,0,11,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,0,0,9,0,0,0,11,12,0
1,0,0,10,11,0,9,0,0,0,0,12,0
1,12,0,10,11,0,9,0,0,0,0,0,0
1,0,0,10,11,0,9,0,0,12,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,0,0,9,0,11,0,0,12,0
1,0,0,10,12,0,9,0,0,0,0,11,0
1,0,0,10,12,0,9,0,0,11,0,0,0
1,11,0,10,0,0,9,0,0,12,0,0,0
1,0,0,10,12,0,9,0,0,0,0,11,0
10,0,0,11,10,0,9,0,0,0,0,12,0
9,0,0,12,10,0,9,0,0,0,0,11,0
3,0,0,11,10,0,9,0,0,12,0,0,0
2,0,0,12,10,0,9,0,0,0,0,11,0
2,0,0,11,10,0,9,0,0,0,0,12,0
2,0,0,12,10,0,9,0,11,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,12,10,0,9,0,0,11,0,0,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,0,10,12,9,0,11,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,12,10,0,9,0,11,0,0,0,0
1,0,0,11,10,0,9,0,0,12,0,0,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,12,10,0,9,0,11,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,0,10,0,9,0,11,0,0,12,0
1,0,0,11,10,0,9,0,0,12,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,12,10,0,9,0,0,11,0,0,0
1,0,0,11,10,0,9,0,0,0,12,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,12,10,0,9,11,0,0,0,0,0
1,0,0,12,10,0,9,0,0,11,0,0,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,0,0,0,10,0,9,0,12,0,0,11,0
1,0,0,12,10,0,9,0,11,0,0,0,0
1,12,0,0,10,0,9,11,0,0,0,0,0
1,0,0,11,10,12,9,0,0,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,12,0,0,10,0,9,0,0,11,0,0,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,0,0,11,10,12,9,0,0,0,0,0,0
1,0,12,11,10,0,9,0,0,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,11,10,0,9,0,0,12,0,0,0
1,0,0,11,10,0,9,0,0,12,0,0,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,0,0,0,10,0,9,12,0,11,0,0,0
1,0,11,12,10,0,9,0,0,0,0,0,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,0,10,0,9,0,0,0,12,11,0
1,12,0,0,10,0,9,0,0,11,0,0,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,11,0,12,10,0,9,0,0,0,0,0,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,12,0,0,10,0,9,0,0,11,0,0,0
1,0,11,12,10,0,9,0,0,0,0,0,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,0,10,0,9,0,12,0,11,0,0
1,0,0,0,10,0,9,0,0,11,0,12,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,0,0,11,10,0,9,12,0,0,0,0,0
1,0,0,11,10,0,9,0,12,0,0,0,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,12,10,0,9,0,0,0,0,11,0
1,0,12,11,10,0,9,0,0,0,0,0,0
1,0,11,12,10,0,9,0,0,0,0,0,0
1,0,0,0,10,0,9,12,0,0,0,11,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,11,10,0,9,0,0,0,0,12,0
1,0,0,12,10,0,9,0,0,11,0,0,0
1,11,0,0,10,0,9,0,0,0,0,12,0
1,0,0,12,11,10,9,0,0,0,0,0,0
1,0,0,0,0,10,9,0,11,0,0,12,0
1,0,0,0,0,10,9,12,0,11,0,0,0
1,0,0,12,0,10,9,0,0,0,0,11,0
1,0,0,11,0,10,9,0,12,0,0,0,0
1,0,0,12,11,10,9,0,0,0,0,0,0
1,0,0,0,12,10,9,0,0,0,0,11,0
1,0,0,12,0,10,9,0,0,0,0,11,0
5,12,0,0,0,0,9,10,0,11,0,0,0
4,12,0,0,0,0,9,10,0,11,0,0,0
3,11,0,0,0,0,9,10,0,12,0,0,0
2,11,0,0,0,0,9,10,0,12,0,0,0
2,11,0,0,12,0,9,10,0,0,0,0,0
2,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,0,0,12,11,0,9,10,0,0,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,11,0,0,12,0,9,10,0,0,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,11,0,0,0,0,9,10,0,12,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,0,0,12,11,0,9,10,0,0,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,0,0,11,0
1,11,0,0,0,0,9,10,0,12,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,11,0,0,0,0,9,10,0,12,0,0,0
1,0,0,11,12,0,9,10,0,0,0,0,0
1,0,0,12,11,0,9,10,0,0,0,0,0
1,0,0,12,11,0,9,10,0,0,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,12,0,0,0,0,9,10,0,11,0,0,0
1,0,0,0,0,0,9,10,0,11,0,12,0
1,11,0,0,0,0,9,10,0,12,0,0,0
1,0,0,11,12,0,9,10,0,0,0,0,0
1,0,0,12,11,0,9,10,0,0,0,0,0
1,12,0,0,0,0,9,10,0,0,0,11,0
7,0,0,11,12,0,9,0,10,0,0,0,0
5,0,0,12,11,0,9,0,10,0,0,0,0
3,0,0,12,11,0,9,0,10,0,0,0,0
3,0,0,12,11,0,9,0,10,0,0,0,0
2,0,0,0,12,0,9,0,10,0,0,11,0
1,0,0,12,11,0,9,0,10,0,0,0,0
1,0,0,12,0,0,9,0,10,11,0,0,0
1,0,0,11,12,0,9,0,10,0,0,0,0
1,0,0,11,12,0,9,0,10,0,0,0,0
1,0,0,11,12,0,9,0,10,0,0,0,0
1,0,0,12,11,0,9,0,10,0,0,0,0
1,0,0,12,11,0,9,0,10,0,0,0,0
1,0,0,12,11,0,9,0,10,0,0,0,0
1,0,0,12,11,0,9,0,10,0,0,0,0
1,0,0,0,0,0,9,0,10,0,12,11,0
12,12,0,0,0,0,9,11,0,10,0,0,0
5,11,0,0,0,0,9,12,0,10,0,0,0
4,11,0,0,0,0,9,12,0,10,0,0,0
4,12,0,0,0,0,9,11,0,10,0,0,0
4,12,0,0,0,0,9,11,0,10,0,0,0
3,0,0,12,11,0,9,0,0,10,0,0,0
2,11,0,0,0,0,9,12,0,10,0,0,0
2,11,0,0,0,0,9,12,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,0,0,11,12,0,9,0,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,0,0,11,12,0,9,0,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,0,0,0,11,0,9,12,0,10,0,0,0
1,0,0,12,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,0,0,12,0,0,9,0,0,10,0,11,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,0,0,11,12,0,9,0,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,0,0,12,0,0,9,0,11,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,0,0,11,12,0,9,0,0,10,0,0,0
1,0,0,12,11,0,9,0,0,10,0,0,0
1,0,0,11,12,0,9,0,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,0,0,12,11,0,9,0,0,10,0,0,0
1,0,0,12,11,0,9,0,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,0,0,12,0,0,9,0,11,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,12,0,0,0,0,9,11,0,10,0,0,0
1,11,0,0,0,0,9,12,0,10,0,0,0
1,11,0,0,12,0,9,0,0,10,0,0,0
1,0,0,11,12,0,9,0,0,0,10,0,0
1,0,0,0,12,0,9,0,0,0,10,11,0
1,0,0,0,11,0,9,0,0,0,10,12,0
1,11,0,12,0,0,9,0,0,0,10,0,0
1,0,0,12,11,0,9,0,0,0,10,0,0
1,0,0,0,0,0,9,0,11,0,10,12,0
1,0,0,0,12,0,9,0,11,0,10,0,0
1,0,0,11,0,0,9,0,0,12,10,0,0
17,0,0,11,12,0,9,0,0,0,0,10,0
13,0,0,12,11,0,9,0,0,0,0,10,0
5,0,0,11,12,0,9,0,0,0,0,10,0
4,0,0,12,11,0,9,0,0,0,0,10,0
2,0,0,12,11,0,9,0,0,0,0,10,0
2,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,0,0,9,0,0,12,0,10,0
1,0,0,12,0,0,9,0,0,0,11,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,0,11,0,9,0,0,12,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,0,11,12,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,11,0,12,0,0,9,0,0,0,0,10,0
1,0,0,12,0,0,9,0,11,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,0,12,0,9,0,0,11,0,10,0
1,0,0,11,0,0,9,12,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,11,12,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
1,0,0,12,11,0,9,0,0,0,0,10,0
2,10,0,11,0,0,0,9,0,12,0,0,0
2,10,0,11,0,0,12,9,0,0,0,0,0
1,10,0,11,0,0,0,9,0,12,0,0,0
1,10,0,0,0,0,11,9,0,0,0,12,0
1,10,0,11,0,0,0,9,0,0,0,12,0
1,10,0,11,0,0,0,9,0,12,0,0,0
1,10,0,12,0,0,11,9,0,0,0,0,0
1,10,0,11,12,0,0,9,0,0,0,0,0
1,10,0,0,11,0,0,9,0,12,0,0,0
1,10,0,0,12,0,11,9,0,0,0,0,0
1,10,0,0,12,0,11,9,0,0,0,0,0
1,10,0,0,12,0,0,9,0,0,11,0,0
1,10,0,0,0,0,0,9,0,12,0,11,0
1,10,0,0,0,0,0,9,0,12,11,0,0
1,10,0,0,0,0,0,9,11,0,12,0,0
1,10,0,12,0,0,0,9,0,11,0,0,0
1,10,0,12,0,0,0,9,0,11,0,0,0
1,10,0,0,12,0,0,9,0,11,0,0,0
2,12,0,10,0,0,0,9,0,11,0,0,0
2,0,0,10,12,0,11,9,0,0,0,0,0
1,0,0,10,12,0,0,9,0,11,0,0,0
1,0,0,10,11,0,12,9,0,0,0,0,0
1,0,0,10,0,0,12,9,0,11,0,0,0
1,11,0,10,0,0,12,9,0,0,0,0,0
1,0,0,10,12,0,11,9,0,0,0,0,0
1,12,0,10,11,0,0,9,0,0,0,0,0
1,0,0,10,11,0,0,9,0,12,0,0,0
1,0,0,10,12,0,0,9,0,0,0,11,0
1,12,0,10,0,0,0,9,0,11,0,0,0
1,12,0,10,0,0,11,9,0,0,0,0,0
1,0,0,10,11,0,0,9,12,0,0,0,0
1,12,0,10,0,0,11,9,0,0,0,0,0
1,0,0,10,11,0,0,9,0,12,0,0,0
1,12,0,10,0,0,11,9,0,0,0,0,0
1,0,0,10,12,0,0,9,0,11,0,0,0
1,11,0,10,0,0,12,9,0,0,0,0,0
1,0,0,10,0,0,0,9,0,12,11,0,0
1,0,0,10,12,0,0,9,0,0,0,11,0
1,0,0,10,0,0,11,9,12,0,0,0,0
1,0,0,10,11,0,12,9,0,0,0,0,0
1,0,0,10,11,0,0,9,0,12,0,0,0
1,0,0,10,0,0,11,9,0,12,0,0,0
1,11,0,10,0,0,0,9,0,12,0,0,0
1,0,0,10,11,0,12,9,0,0,0,0,0
1,0,0,10,11,0,0,9,0,0,0,12,0
1,12,0,0,10,0,11,9,0,0,0,0,0
1,0,0,12,10,0,11,9,0,0,0,0,0
1,11,0,12,10,0,0,9,0,0,0,0,0
1,12,0,0,10,0,11,9,0,0,0,0,0
1,0,0,11,10,0,12,9,0,0,0,0,0
1,0,0,11,10,0,12,9,0,0,0,0,0
1,0,0,0,10,0,11,9,0,0,0,12,0
1,0,0,11,10,0,0,9,0,0,0,12,0
1,12,0,11,10,0,0,9,0,0,0,0,0
1,0,0,0,10,0,0,9,0,0,11,12,0
1,0,0,0,10,0,0,9,12,11,0,0,0
1,0,0,0,10,0,11,9,0,12,0,0,0
1,0,0,0,10,0,0,9,11,12,0,0,0
1,0,0,11,10,0,0,9,0,12,0,0,0
1,12,0,0,10,0,11,9,0,0,0,0,0
1,0,0,11,10,0,0,9,0,12,0,0,0
1,12,0,0,10,0,0,9,0,0,0,11,0
1,0,0,11,10,0,0,9,0,12,0,0,0
4,0,0,11,12,0,10,9,0,0,0,0,0
3,12,0,0,0,0,10,9,0,11,0,0,0
2,12,0,11,0,0,10,9,0,0,0,0,0
2,0,0,12,11,0,10,9,0,0,0,0,0
1,0,0,12,0,0,10,9,0,0,0,11,0
1,0,0,12,0,0,10,9,0,11,0,0,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,0,0,12,0,0,10,9,0,0,0,11,0
1,12,0,11,0,0,10,9,0,0,0,0,0
1,0,0,0,12,0,10,9,0,0,0,11,0
1,12,0,0,0,0,10,9,0,11,0,0,0
1,11,0,0,12,0,10,9,0,0,0,0,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,0,0,0,11,0,10,9,0,0,0,12,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,0,0,12,0,0,10,9,0,11,0,0,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,12,0,11,0,0,10,9,0,0,0,0,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,11,0,12,0,0,10,9,0,0,0,0,0
1,0,0,11,0,0,10,9,12,0,0,0,0
1,11,0,0,0,0,10,9,0,12,0,0,0
1,0,0,0,12,0,10,9,0,11,0,0,0
1,11,0,12,0,0,10,9,0,0,0,0,0
1,0,0,12,0,0,10,9,11,0,0,0,0
1,0,0,11,0,0,10,9,0,0,0,12,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,0,0,0,12,11,10,9,0,0,0,0,0
1,11,0,12,0,0,10,9,0,0,0,0,0
1,0,0,11,0,0,10,9,0,0,0,12,0
1,0,0,11,0,0,10,9,0,0,0,12,0
1,0,0,12,0,0,10,9,0,0,0,11,0
1,0,0,12,11,0,10,9,0,0,0,0,0
1,11,0,0,0,0,10,9,0,0,0,12,0
1,0,0,11,12,0,10,9,0,0,0,0,0
1,0,0,12,0,0,0,9,10,11,0,0,0
1,0,0,11,12,0,0,9,10,0,0,0,0
1,0,0,12,0,0,0,9,10,0,0,11,0
2,11,0,0,0,0,12,9,0,10,0,0,0
1,0,0,0,0,0,0,9,0,10,11,12,0
1,0,0,12,0,0,11,9,0,10,0,0,0
1,0,0,12,0,0,0,9,11,10,0,0,0
1,0,0,11,0,0,0,9,0,10,0,12,0
1,11,12,0,0,0,0,9,0,10,0,0,0
1,12,0,0,0,0,11,9,0,10,0,0,0
1,11,0,0,12,0,0,9,0,10,0,0,0
1,11,0,12,0,0,0,9,0,10,0,0,0
1,12,0,0,0,0,0,9,0,10,11,0,0
1,0,0,12,0,0,11,9,0,10,0,0,0
1,11,0,12,0,0,0,9,0,10,0,0,0
1,12,0,0,0,0,11,9,0,10,0,0,0
1,11,0,0,0,0,12,9,0,10,0,0,0
1,11,0,0,12,0,0,9,0,10,0,0,0
1,11,12,0,0,0,0,9,0,10,0,0,0
1,0,0,12,11,0,0,9,0,10,0,0,0
1,0,0,12,0,0,11,9,0,0,0,10,0
1,0,0,11,12,0,0,9,0,0,0,10,0
1,12,0,0,0,0,11,9,0,0,0,10,0
1,10,0,12,11,0,0,0,9,0,0,0,0
1,10,0,12,11,0,0,0,9,0,0,0,0
1,10,0,0,0,0,0,11,9,12,0,0,0
1,0,10,11,12,0,0,0,9,0,0,0,0
1,12,10,0,0,0,0,0,9,11,0,0,0
2,0,0,10,12,0,11,0,9,0,0,0,0
2,0,0,10,12,0,0,0,9,0,0,11,0
2,0,0,10,11,0,12,0,9,0,0,0,0
1,0,0,10,11,0,0,0,9,0,0,12,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,12,0,0,0,9,0,0,11,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,0,0,11,0,9,12,0,0,0
1,0,0,10,11,0,0,0,9,0,0,12,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,11,0,0,0,9,0,0,12,0
1,0,0,10,0,11,0,0,9,0,0,12,0
1,11,0,10,0,0,0,0,9,12,0,0,0
1,0,0,10,11,0,12,0,9,0,0,0,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,0,0,0,11,9,12,0,0,0
1,0,0,10,11,0,0,0,9,12,0,0,0
1,0,0,10,11,0,12,0,9,0,0,0,0
1,0,0,10,11,0,12,0,9,0,0,0,0
1,0,0,10,11,0,12,0,9,0,0,0,0
1,0,0,10,0,0,0,0,9,0,12,11,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,11,0,0,0,9,12,0,0,0
1,0,0,10,11,0,12,0,9,0,0,0,0
1,0,0,10,12,0,0,0,9,0,0,11,0
1,0,0,10,11,0,0,0,9,12,0,0,0
1,0,0,10,11,0,0,0,9,0,0,12,0
1,0,0,10,12,0,11,0,9,0,0,0,0
1,0,0,10,11,0,0,0,9,0,0,12,0
6,0,0,12,10,0,11,0,9,0,0,0,0
2,0,0,12,10,0,11,0,9,0,0,0,0
2,0,0,12,10,0,0,0,9,0,0,11,0
2,0,0,11,10,0,12,0,9,0,0,0,0
1,11,0,12,10,0,0,0,9,0,0,0,0
1,0,0,11,10,0,0,0,9,12,0,0,0
1,0,0,11,10,0,0,0,9,0,0,12,0
1,0,0,12,10,0,11,0,9,0,0,0,0
1,0,0,12,10,0,11,0,9,0,0,0,0
1,0,0,11,10,0,0,0,9,0,0,12,0
1,0,0,12,10,0,0,0,9,0,0,11,0
1,0,0,11,10,0,0,0,9,0,0,12,0
1,0,0,11,10,0,12,0,9,0,0,0,0
1,0,0,12,10,0,11,0,9,0,0,0,0
1,0,0,11,10,0,12,0,9,0,0,0,0
1,0,0,0,10,0,0,11,9,12,0,0,0
1,0,0,12,10,0,11,0,9,0,0,0,0
1,0,0,12,10,0,11,0,9,0,0,0,0
1,0,0,12,10,0,0,11,9,0,0,0,0
1,0,0,11,0,10,0,0,9,0,0,12,0
1,0,11,0,0,10,0,0,9,0,0,12,0
1,0,0,12,11,10,0,0,9,0,0,0,0
1,0,0,0,0,10,12,0,9,0,0,11,0
3,0,0,12,11,0,10,0,9,0,0,0,0
2,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,12,0,0,10,0,9,0,0,11,0
1,0,0,11,0,0,10,0,9,0,0,12,0
1,0,0,11,0,0,10,0,9,0,0,12,0
1,12,0,11,0,0,10,0,9,0,0,0,0
1,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,11,12,0,10,0,9,0,0,0,0
1,0,0,0,11,0,10,0,9,12,0,0,0
1,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,11,12,0,10,0,9,0,0,0,0
1,0,0,11,12,0,10,0,9,0,0,0,0
1,0,0,12,0,0,10,0,9,0,0,11,0
1,0,0,11,12,0,10,0,9,0,0,0,0
1,0,0,11,12,0,10,0,9,0,0,0,0
1,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,11,12,0,10,0,9,0,0,0,0
1,0,0,12,11,0,10,0,9,0,0,0,0
1,0,0,0,12,11,10,0,9,0,0,0,0
1,0,0,0,11,0,10,0,9,0,0,12,0
